Name,Ingredients,Level,FoodType,ImageSrc
Crunchy chicken pieces with a herby yoghurt dip,2 x 200 g skinless chicken breasts 1 x Minty yoghurt dip recipe olive oil 1 lemon 2-3 thick slices of bread (roughly 120g) 1 teaspoon sweet smoked paprika sea salt freshly ground black pepper,not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Summer tray-baked salmon,"700 g new potatoes 100 g runner beans 100 g green beans optional: 1 large handful of yellow French beans 100 g podded fresh peas 40 g unsalted butter olive oil 2 lemons ½ a bunch of fresh basil , (15g) 1 handful of fresh fennel tops or dill 4 x 200 g salmon fillets , skin on, scaled and pin-boned",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Roasted veg vindaloo with golden gnarly chicken skewers,"PASTE 1 whole bulb of garlic 1 heaped tablespoon turmeric 1 heaped tablespoon garam masala 2 heaped tablespoons raisins 1 level teaspoon of sea salt 1 level teaspoon of ground cumin 1 heaped teaspoon fennel seeds 2 dried red chillies a bunch of fresh coriander , (30g) 1 red onion 200 ml white wine vinegar 2 tablespoons Worcestershire sauce 2 tablespoons rapeseed or olive oil CHICKEN SKEWERS 4 x 150 g skinless free-range chicken breast rapeseed or olive oil 1 lemon CURRY 1 kg large ripe tomatoes 1 cauliflower 3 red onions 1 x 400 g tin of chickpeas 500 ml organic chicken or vegetable stock 500 g mixed peas, broad beans and sweetcorn 1 x 200 g bag of baby spinach Optional natural yoghurt , to serve 1 fresh red chilli",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Lincolnshire Poacher pie,"300 g Lincolnshire Poacher cheese a small bunch of fresh mint , leaves picked 250 g rock salt 24 shallots a few sprigs of fresh thyme PASTRY 500 g plain flour , plus extra for dusting 250 g cold unsalted butter , cubed white pepper 1 large free-range egg , beaten FILLING olive oil a bunch of fresh thyme 1 whole nutmeg , for grating 1 lemon 1.5 kg courgettes, a mixture of yellow and green if you can get them , finely sliced",not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Toad-in-the-hole, onion & apple gravy","For the batter: 3 large eggs 100 g plain flour 250 ml semi-skimmed milk For the sausages and gravy: 2 large onions , peeled 3 eating apples a large knob of unsalted butter 4 sprigs of fresh rosemary 2 tablespoons runny honey 12 big Cumberland sausages 1 heaped tablespoon plain flour 250 ml good cider 250 ml beef stock Worcestershire sauce",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Insanely good oxtail stew,"2.5 kg oxtail , chopped into 4cm chunks (ask your butcher to do this) olive oil 2 medium leeks 2 sticks of celery 4 medium carrots a few sprigs of fresh thyme a few sprigs of fresh rosemary 4 fresh bay leaves 4 cloves 2 heaped tablespoons plain flour 2 x 400 g tins of plum tomatoes 275 ml porter or red wine 1 litre organic beef stock , optional Worcestershire sauce",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Scrambled eggs,8 large eggs 1 small knob of unsalted butter,not-too-tricky,eggs,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Veal parmigiana,"a few sprigs of fresh basil olive oil 3 cloves of garlic , peeled and finely sliced 3 anchovies , from sustainable sources 1 fresh red chilli 2 x 400 g tins of chopped tomatoes 200 g fresh breadcrumbs a few sprigs of fresh thyme , leaves picked a handful of freshly grated Parmesan cheese 1 lemon 150 g plain flour 2 large free-range eggs , beaten 4 x 200 g higher-welfare veal or pork leg escalopes , flattened to a thickness of 2cm 1 x 125 g ball of buffalo mozzarella cheese",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Southern pecan & apple salad,"olive oil 25 g butter 50 g soft light brown sugar 100 g pecans 2 chicory a couple of handfuls of mixed leaves, such as rocket and radicchio 2 red or green apples DRESSING 1 orange 1 teaspoon Dijon mustard 1 tablespoon white wine vinegar 3 tablespoons extra virgin olive oil",not-too-tricky,fruit,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Rich grits,"GRITS 250 g medium ground grits, fine cornmeal or white polenta 50 g butter 100 g freshly grated Cheddar cheese PRAWNS & SAUSAGES 6 higher-welfare pork sausages olive oil 300 g raw peeled king prawns , from sustainable sources 2 cloves of garlic , peeled and finely chopped ½ teaspoon smoked paprika a knob of butter ½ a bunch of fresh flat-leaf parsley (15g) , finely chopped",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Mountain meatballs,"olive oil 2 red onions , peeled and finely diced 1.2 kg good-quality minced meat (beef, buffalo or a mixture) 1 heaped teaspoon Dijon mustard 1 teaspoon dried oregano a pinch of cumin seeds , bashed up in a pestle and mortar 1 teaspoon coriander seeds , bashed up in a pestle and mortar 2 handfuls of breadcrumbs 2 large free-range eggs 100 g freshly grated Cheddar cheese CHILLI SAUCE 1 large red onion , peeled and finely diced 2 red or yellow peppers , deseeded and roughly chopped 10 cloves of garlic , peeled and finely sliced 1-2 fresh red chillies , deseeded and finely chopped, to taste ½ teaspoon smoked paprika 6 tablespoons Worcestershire sauce 6 heaped tablespoons tomato ketchup 6 tablespoons cider vinegar 6 tablespoons molasses or dark brown sugar 2 tablespoons Dijon mustard 400 ml hot coffee 3 plum tomatoes , quartered ½ a bunch of fresh flat-leaf parsley , (15g)",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Turkey salad & warm clementine dressing,"2 banana shallots olive oil 2 clementines 2 tablespoons red wine vinegar 250 g leftover free-range turkey 100 g mixed nuts and seeds, such as hazelnuts, pistachios or pumpkin seeds 50 g dried cranberries 1 teaspoon runny honey 2 red chicory 75 g watercress 75 g rocket 2 tablespoons low-fat natural yoghurt 1 pomegranate",not-too-tricky,turkey,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Jools' sweet pea & prawn pasta shells,320 g dried pasta shells 4 cloves of garlic 1 fresh red chilli olive oil 200 g frozen peeled cooked prawns 200 g frozen peas 1 heaped tablespoon tomato purée 30 g Parmesan cheese,not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Chilli con Jamie,"2 kg beef brisket , trimmed and sliced into 2.5cm thick pieces across the grain 500 ml hot coffee 3 large dried chillies , such as ancho, chipotle or poblano 2 red onions 10 cloves of garlic olive oil 2 heaped teaspoons ground cumin 2 heaped teaspoons smoked paprika 1 heaped teaspoon dried oregano 2 fresh bay leaves 3–4 fresh chillies 2 cinnamon sticks 4 x 400 g tins of plum tomatoes 3 tablespoons molasses or muscovado sugar 3 red, yellow or orange peppers 2 x 400 g tins of beans , such as kidney, butter, pinto soured cream , optional",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Deep-pan pizza,"DOUGH 1 x 7 g sachet of dried yeast 1 tablespoon golden caster sugar 1 kg strong white bread flour , plus extra for dusting TOMATO SAUCE a swig of white wine vinegar 1 clove of garlic , peeled a handful of fresh basil leaves 1 x 400 g tin of chopped tomatoes TOPPINGS olive oil 3 red onions , peeled and finely sliced a few sprigs of fresh thyme , leaves picked 4 higher-welfare pork sausages 1 dried red chilli 1 teaspoon fennel seeds a good pinch of dried oregano 100 g fresh buffalo mozzarella a handful of fresh basil leaves 2 fresh red chillies , finely sliced 2 large handfuls of freshly grated Parmesan cheese 12 slices of higher-welfare pancetta",not-too-tricky,bread,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Mexican breakfast,"1 onion 2 cloves of garlic 2 red peppers 2 fresh red or orange chillies olive oil 1 large dried chilli 3 fresh bay leaves 2 x 400 g tins of quality plum tomatoes 2 large ripe tomatoes 6 large eggs 6 tortillas Cheddar cheese , to serve",not-too-tricky,eggs,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Cajun blackened fish steaks,"4 x 200 g white fish fillets, such as sea bass, snapper, bream or pollock (approx. 2cm thick) , skin on, scaled and pinboned, from sustainable sources 1 lemon RUB 10 sprigs of fresh thyme , leaves picked 4 sprigs of fresh oregano , leaves picked 2 cloves of garlic , peeled 2 level teaspoons of smoked paprika 1 teaspoon cayenne pepper 2 tablespoons olive oil 1 lemon",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Asian-steamed sea bass,"1 x 1.5 kg whole sea bass , scaled, gutted, gills removed, from sustainable sources 5 spring onions 1 fresh red chilli 5 cm piece of ginger 1 bunch of fresh coriander , (30g) 1 lime low-salt soy sauce sesame oil",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Good old lasagne,"BOLOGNESE 2 red onions 2 cloves of garlic 2 carrots 2 sticks of celery 250 g mushrooms ½ a bunch of fresh thyme 1 bunch of fresh basil 4 rashers of higher-welfare smoked streaky bacon olive oil 250 g lean minced beef 250 g lean higher-welfare minced pork 2 x 400 g tins of plum tomatoes 250 ml red wine LASAGNE & WHITE SAUCE 300 g dried lasagne sheets ½ a small red onion 600 ml semi-skimmed milk 1 sprig of fresh parsley 1 whole nutmeg , for grating 6 black peppercorns 35 g unsalted butter 50 g plain flour 70 g Parmesan cheese",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Blanched asparagus – poached egg – fresh smoked salmon,"2 knobs of butter 2 lemons olive oil dried chilli flakes 1 head of celery , plus inner yellow leaves a few sprigs of fresh tarragon 4 large free-range eggs 500 g asparagus , woody ends snapped off 8 slices of smoked salmon (roughly 240g)",not-too-tricky,eggs,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Grandad's mussel linguine (Linguine con cozze di Nonno),"extra virgin olive oil 2 cloves of garlic , sliced 1-2 pinches of crumbled dried chilli 1 anchovy fillet 12 ripe cherry tomatoes , halved 250 g fresh linguine 1 kg mussels , washed and debearded a small bunch of fresh parsley , chopped sea salt freshly ground black pepper",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Panzanella (Tuscan tomato & bread salad),"200 g stale ciabatta loaf 600 g ripe mixed tomatoes, , roughly chopped sea salt freshly ground black pepper 1 handful small capers , drained 1 small red onion , peeled and very finely sliced 280 g jarred red peppers , drained and roughly chopped 8 anchovy fillets in oil , drained and finely sliced (optional) red wine vinegar extra virgin olive oil a bunch of fresh basil",not-too-tricky,bread,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Grilled peach salad with Parma ham & Colwick cheese,4 ripe white or yellow peaches 6 slices of quality Parma ham 50 g Colwick cheese ½ a radicchio lettuce quality balsamic vinegar extra virgin olive oil,not-too-tricky,fruit,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
South American-style brunch,200 g quinoa 1 long fresh red chilli 1 fresh jalapeno chilli 1 ripe tomato 200 g ripe cherry tomatoes 2 spring onions olive oil 1 pinch of cumin seeds 1 x 400 g tin of black beans or black-eyed beans 2 tablespoons white wine vinegar 1 pinch of golden caster sugar extra virgin olive oil ½ a lemon 6 large free-range eggs 1 ripe avocado ½ a bunch of fresh mint ½ a bunch of fresh coriander hot chilli sauce,not-too-tricky,eggs,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Sizzling lamb chops scottadito,"8 carrots 3 small red onions 3 small white onions olive oil 1 dried red chilli 1 tablespoon coriander seeds 1 teaspoon dried flowering oregano 8 fresh bay leaves 6 long lamb chops , untrimmed 250g bulgur wheat 1 tablespoon runny honey white wine vinegar 1 orange 1 handful of shelled pistachio nuts 1 lemon extra virgin olive oil 3 tablespoons fat-free natural yoghurt 50 g feta cheese 1 bunch of fresh flat-leaf parsley",not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Sweet pea fish pie,1 kg potatoes 400 g frozen peas 1 lemon 40 g unsalted butter 2 carrots 2 onions olive oil 500 ml semi-skimmed milk 2 x 150 g frozen salmon fillets 2 x 100 g frozen white fish fillets 65 g plain flour 100 g frozen spinach 125 g frozen cooked peeled prawns 1 heaped teaspoon English mustard 40 g Cheddar cheese,not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Pork meatloaf,3 carrots olive oil 100 g stale bread 500 g minced pork 2 heaped teaspoons dried oregano 30 g feta cheese 1 large egg 3 fresh red chillies 1 onion 2 cloves of garlic 1 x 700 ml jar of passata 30 g Cheddar cheese 480 g dried spaghetti,not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
The best cauliflower & broccoli cheese,2 cloves of garlic 50 g unsalted butter 50 g plain flour 600 ml semi-skimmed milk 500 g fresh or frozen broccoli 75 g mature Cheddar cheese 1 kg fresh or frozen cauliflower 2 slices of ciabatta or stale bread 2 sprigs of fresh thyme 25 g flaked almonds olive oil,not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Gennaro’s spaghetti alla puttanesca,"4 cloves of garlic 1 small handful of black olives , (stone in) 2 handfuls very ripe cherry tomatoes 2 fresh red chillies ½ a bunch of fresh basil , (15g) 400 g dried spaghetti olive oil 3 anchovy fillets Parmesan cheese",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Barbecued chicken dim sum,"3 fresh chillies , (different colours) 4 spring onions 300 g cooked chicken ½ a small bunch fresh coriander 1cm piece of fresh ginger , peeled and finely grated 5 tablespoons barbecue sauce 1 lime 500 g self-raising flour , plus extra for dusting 400 ml light coconut milk, or semi skimmed milk sea salt 5 tablespoons sesame seeds , toasted hoisin sauce",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Gorgeous Greek salad,"1 cucumber 4 tomatoes , on the vine 1 green pepper 6 black olives (stone in) 1 red onion , peeled extra virgin olive oil freshly ground black pepper red wine vinegar 1 lemon 200 g feta cheese 1 few sprigs of flowering oregano 1 small bunch of fresh mint",not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
